ts,dt,open,high,low,close,base_volume,quote_volume,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1775664000000,2026-04-08T16:00:00+00:00,318.31,319.79,311.08,317.62,13978.32,4401872.5983,298.47971611034154,298.42715532041206,302.5787954086066,311.81648715897234,321.7938029614056,67.23883962183275,7.689982747771134,38.87180163594991,15.823719276185995,28.468549375190584
1775750400000,2026-04-09T16:00:00+00:00,317.62,321.8,317.29,317.29,9045.07,2887524.6768,300.27117171888045,300.1419593821928,303.15570539258283,311.924873551864,321.74898900159064,66.83483230431241,7.462841122930338,39.11766907244266,15.14066867196042,29.591541854211417
1775836800000,2026-04-10T16:00:00+00:00,317.29,317.96,316.2,317.04,2800.25,888006.1651,301.86820298374903,301.67814489290254,303.7001875340502,312.0261631845003,321.7021333896345,66.50880130581454,7.055495328435313,38.420673383645216,15.97438985871753,30.42538139253316
1775923200000,2026-04-11T16:00:00+00:00,317.04,318.48,313.23,313.48,2822.63,892182.5497,302.9740884138682,302.7510408117296,304.0837095915385,312.054952032332,321.62032111710084,61.87967800087731,6.92653137640422,36.340591487539456,18.172299416902433,30.63274218877376
1776009600000,2026-04-12T16:00:00+00:00,313.48,319.92,310.09,318.7,16085.23,5075729.3189,304.47179427921407,304.20094619248147,304.65689745069386,312.18653714060264,321.59126319553764,65.6544857690522,7.13392199237535,32.76383710690648,19.52765783061462,30.252710495023887
1776096000000,2026-04-13T16:00:00+00:00,318.7,332.55,318.02,331.81,20966.07,6806227.864,307.0754329192889,306.71086017498317,305.72172500164703,312.575120563561,321.6929421687164,72.90994674458426,7.662213278634256,40.099851036747644,16.882610188925103,31.00212678052711
1776182400000,2026-04-14T16:00:00+00:00,331.81,334.82,330.88,333.19,15080.98,5014586.4235,309.5625345460233,309.11805470453015,306.7989122564844,312.9833359979459,321.80734075410237,73.54350759131742,7.396340901588951,40.76626730772512,16.240231892592934,31.860776778589983
1776268800000,2026-04-15T16:00:00+00:00,333.19,339.66,333.14,337.49,13537.66,4562192.3911,312.22229316068774,311.6973224586638,308.0024843248576,313.46861647323414,321.96338711475806,75.46869567343924,7.333745122904029,42.89151099287818,15.208929622205552,32.988298308772485
1776355200000,2026-04-16T16:00:00+00:00,337.49,339.28,334.39,337.6,14135.62,4760597.8704,314.63921762157463,314.05211132605797,309.1631712140789,313.946465651982,322.11897530267095,75.51777523711269,7.159191899839454,40.79890162249982,14.466909863420717,34.03528258679909
1776441600000,2026-04-17T16:00:00+00:00,337.6,342.14,337.53,339.49,5095.18,1732528.5781,317.0059588004723,316.3646466600527,310.35245861744835,314.4522782133289,322.29182131955986,76.39174759129601,6.977106764136637,41.801333748332354,13.78414164603154,35.204462434857014
1776528000000,2026-04-18T16:00:00+00:00,339.49,339.91,337.8,339.51,1526.75,517293.5622,319.1492008194749,318.468769690957,311.4958916128425,314.948470723956,322.4631464805593,76.4013479373153,6.629456280984021,40.85102079795428,13.470772498651352,36.29012943662509
1776614400000,2026-04-19T16:00:00+00:00,339.51,341.19,335.64,338.15,11726.18,3968683.6653,320.9588007414297,320.2579724463246,312.54115076528007,315.407906947244,322.61923457528013,74.19195254785869,6.552352260913735,38.37946384077786,15.010429087487603,36.824443180896765
1776700800000,2026-04-20T16:00:00+00:00,338.15,339.42,335.92,336.4,6079.86,2055012.7835,322.42939114700783,321.72542949665865,313.47679191173967,315.82359195818964,322.7563566193072,71.33338107381698,6.334327099419896,36.86472268365114,14.418005107327886,37.32059165772046
1776787200000,2026-04-21T16:00:00+00:00,336.4,338.97,331.51,337.26,12680.6,4254178.6848,323.84183008538804,323.1376631787806,314.4094667387303,316.24807528575025,322.9006714788166,71.90623938480276,6.414732306604193,33.80245447626117,18.130905639169097,36.81028267473117
1776873600000,2026-04-22T16:00:00+00:00,337.26,341.96,334.44,339.76,10636.78,3603126.0904,325.35784626773204,324.6487847079823,315.4036052979958,316.71365795335913,323.06842599146523,73.56030748425668,6.493679998989606,34.295302273168346,16.631157197742024,36.65851921265977
1776960000000,2026-04-23T16:00:00+00:00,339.76,344.26,335.62,343.05,13940.79,4736825.7717,327.0428132898528,326.3216224618021,316.48777763925085,317.235169677055,323.267247623391,75.59657513591472,6.646988570490348,33.58271952195112,15.08702939283302,36.754513261034354
1777046400000,2026-04-24T16:00:00+00:00,343.05,345.48,342.45,342.86,4529.87,1557315.6003,328.54921202415255,327.825111328911,317.5219824377116,317.7425920596876,323.46220038335724,75.23620587879671,6.388632244026753,33.80906307221817,14.575924027260493,36.96849234717261
1777132800000,2026-04-25T16:00:00+00:00,342.86,343.52,342.49,343.34,470.24,161277.4112,329.9578584980428,329.23555575355545,318.53445371466404,318.2494714248423,323.6599894342691,75.55326395289792,6.00587279802484,33.39490493858228,14.397370203445442,37.167187212872406
1777219200000,2026-04-26T16:00:00+00:00,343.34,351.94,343.0,351.37,9315.71,3234507.7452,331.99711006965777,331.24777795777766,319.8221221964419,318.9053234758355,323.9357109324356,80.135335432129,6.215453312451637,39.64027804941469,12.918194221209728,38.144001053675325
1777305600000,2026-04-27T16:00:00+00:00,351.37,353.39,346.32,349.29,23764.92,8318214.2698,333.64405196778563,332.88797996161605,320.9777252475618,319.5070002386902,324.18799241569496,76.15367416107473,6.276492361562234,38.10101105102279,11.878809847596447,39.16697073345745
1777392000000,2026-04-28T16:00:00+00:00,349.29,355.9,344.44,351.12,10402.54,3641265.1791,335.30842797085364,334.54543632874186,322.15977523785347,320.1330002339636,324.4559725906632,77.2258237117446,6.6467429071649295,36.106074914229154,10.415889665112235,40.31373181797682
1777478400000,2026-04-29T16:00:00+00:00,351.12,376.43,348.0,374.5,38355.47,14046599.1157,339.0409586402962,338.17766938976536,324.2123330716631,321.2095744867564,324.9539231121491,85.92973271591873,8.202689842367436,45.044817744020236,7.837260416921319,42.45985697445475
