ts,dt,open,high,low,close,base_volume,quote_volume,ema8,ema20,ema21,ema50,ema100,ema200,rsi14,atr14,plus_di14,minus_di14,adx14
1774368000000,2026-03-24T16:00:00+00:00,1.2818,1.3107,1.2664,1.2806,10159715.0,13127043.0748,1.306862033054504,1.293892451765049,1.2910601740282572,1.216780764275709,1.1575513168658995,1.1178593933060128,50.54991195517646,0.07615227756052155,23.21831305981108,18.601202760262293,28.849720406603613
1774454400000,2026-03-25T16:00:00+00:00,1.2806,1.2979,1.217,1.2192,5758833.0,7201697.8962,1.287381581264614,1.2867788849302824,1.2845274309347792,1.216875636264897,1.1587720828685548,1.1188677575517243,44.216865126398,0.07649140059191287,21.464276927267882,21.80899817452966,26.84592713798857
1774540800000,2026-03-26T16:00:00+00:00,1.2192,1.2401,1.1751,1.1802,6808236.0,8227491.6584,1.2635634520947,1.2766285149369223,1.2750431190316174,1.2154373760192148,1.1591963980592765,1.1194780286208614,40.72665216825857,0.07567058626391909,20.147311163312295,24.425994567842455,25.614018479888596
1774627200000,2026-03-27T16:00:00+00:00,1.1802,1.1891,1.1608,1.1838,5604130.0,6581472.4299,1.2458382405180999,1.2677877039905487,1.266748290028743,1.2141966946066967,1.1596835980977067,1.1201180482365742,41.188130738025635,0.07228697295935345,19.58391296366875,25.15596639648068,24.674040925414836
1774713600000,2026-03-28T16:00:00+00:00,1.1838,1.1909,1.15,1.1587,5530264.0,6454815.0983,1.2264741870696332,1.2573983988485917,1.256925718207948,1.2120203536417282,1.1596641209076533,1.1205019482541207,38.91331504906513,0.07004504631939963,18.767109979321425,25.20809710896007,23.9578137347637
1774800000000,2026-03-29T16:00:00+00:00,1.1587,1.2243,1.1283,1.1793,8569761.0,10148822.0694,1.2159910343874925,1.2499604561011068,1.2498688347344982,1.210737202518523,1.1600529501966106,1.1210870034953733,41.756466716216806,0.07189897158229965,20.295402693518756,22.803952526238067,22.66228334725128
1774886400000,2026-03-30T16:00:00+00:00,1.1793,1.2024,1.1473,1.1722,7863982.0,9219526.2345,1.2062596934124943,1.242554698377192,1.2428080315768166,1.2092259396746594,1.1602934858362817,1.1215955905252701,41.04735532386202,0.07069904504070681,19.165586777770326,21.534489244568707,21.459290844561174
1774972800000,2026-03-31T16:00:00+00:00,1.1722,1.2285,1.1719,1.2052,7976054.0,9582582.3986,1.2060242059874955,1.2389971080555546,1.2393891196152877,1.209068059687418,1.1611827237405137,1.1224274751966605,45.665883561294834,0.06969197039494204,20.728820553621798,20.285265508077778,20.003732214376402
1775059200000,2026-04-01T16:00:00+00:00,1.2052,1.2138,1.1388,1.1559,7097368.0,8315163.4716,1.1948854935458297,1.2310830977645495,1.2317991996502617,1.2069830377388917,1.1610781153496124,1.1227605351449526,40.55430608367583,0.0700711153667319,19.14404125640865,22.108520433278837,19.088192050058883
1775145600000,2026-04-02T16:00:00+00:00,1.1559,1.2302,1.1469,1.2038,6917080.0,8227083.4159,1.1968664949800898,1.228484707501259,1.229253817863874,1.2068582127295235,1.1619240932634816,1.1235668979793312,46.786721296623654,0.0710160356976796,19.189605777652847,20.256182503039973,17.91788584736773
1775232000000,2026-04-03T16:00:00+00:00,1.2038,1.2663,1.1963,1.2632,5171920.0,6344691.3187,1.2116072738734032,1.2317909258344726,1.2323398344217036,1.2090676945832677,1.1639295567632146,1.1249562820790393,53.32226029911984,0.07094346171927393,21.471833202775677,18.828553937126845,17.106532759256353
1775318400000,2026-04-04T16:00:00+00:00,1.2632,1.2867,1.2323,1.2465,5783957.0,7261961.1281,1.219361213012647,1.2331917900407134,1.2336271222015487,1.2105356281290218,1.165564615045131,1.1261656723071085,51.410523381291114,0.06976178588218293,22.364598144358002,17.779808121811914,16.700405017884126
1775404800000,2026-04-05T16:00:00+00:00,1.2465,1.3009,1.2223,1.2781,6305868.0,7997740.4764,1.2324142767876143,1.2374687624177885,1.237670111092317,1.2131852113396484,1.1677930385095838,1.1276774566622616,54.71873599105228,0.07039308689059844,22.021770836947198,16.361758038340408,16.560800496714158
1775491200000,2026-04-06T16:00:00+00:00,1.2781,1.2843,1.2195,1.238,8456151.0,10535964.4858,1.2336555486125889,1.2375193564732372,1.2377001009930153,1.214158340306721,1.1691832753707803,1.1287751934118908,50.06082517461083,0.06999358068412712,20.565503872088858,15.56551979430812,16.366348952382143
1775577600000,2026-04-07T16:00:00+00:00,1.238,1.3904,1.2336,1.3498,11794245.0,15635668.1041,1.2594654266986802,1.2482127510948338,1.247891000902741,1.2194776210790066,1.1727598441753193,1.1309744452187378,60.2264034871806,0.07619403920668948,27.488926031908335,13.27749538306329,17.6873689072132
1775664000000,2026-04-08T16:00:00+00:00,1.3498,1.3909,1.3188,1.3791,8321717.0,11167867.8786,1.2860508874323069,1.2606782033715163,1.2598190917297645,1.2257373222131633,1.176845787855016,1.1334433562115862,62.38730832840092,0.0759016078347831,25.670828307374215,12.376604042637162,18.9197844437087
1775750400000,2026-04-09T16:00:00+00:00,1.3791,1.3947,1.3433,1.3757,9992833.0,13649697.0342,1.3059729124473498,1.2716326601932766,1.2703537197543313,1.2316182115381373,1.180783495026204,1.1358538700801275,61.96658718619057,0.07415149298944147,24.76584645668337,11.763806971836889,20.110736221723915
1775836800000,2026-04-10T16:00:00+00:00,1.3757,1.3792,1.3282,1.3665,5332833.0,7211759.333,1.3194233763479386,1.280667644936774,1.2790942906857556,1.2369076934386027,1.1844610495801404,1.1381488564474895,60.77233079250229,0.07249781491876707,23.52141666573421,12.66043088630147,20.81838188633543
1775923200000,2026-04-11T16:00:00+00:00,1.3665,1.4242,1.3215,1.3341,8627831.0,11850798.5094,1.3226848482706188,1.2857564406570812,1.2840948097143234,1.2407191564410105,1.187424197113207,1.1400986190699025,56.632810836415736,0.07465511385314086,25.51568298573986,11.416399514269306,22.058229478396694
1776009600000,2026-04-12T16:00:00+00:00,1.3341,1.4087,1.3331,1.3753,8178751.0,11224487.5718,1.3343771042104813,1.29428439868974,1.292386190649385,1.2459968365805787,1.1911445100416582,1.1424389313179633,60.33289406233979,0.07472260572077367,23.671733798021826,10.591367292997136,23.209516528167864
1776096000000,2026-04-13T16:00:00+00:00,1.3753,1.4384,1.366,1.3838,10143388.0,14224596.831,1.3453599699414853,1.3028096940526221,1.3006965369539862,1.2514008822048697,1.194959470238853,1.1448405339914165,61.070851836358635,0.07455670531214696,24.875195998622804,9.856725127679034,24.640345178619715
1776182400000,2026-04-14T16:00:00+00:00,1.3838,1.4009,1.3413,1.3984,11878679.0,16241867.0734,1.3571466432878219,1.3119135327142772,1.3095786699581693,1.2571655534909532,1.198987995580658,1.1473635137526959,62.3659438870929,0.07348836921842218,23.434188882914224,11.686498816856844,25.26956963502972
1776268800000,2026-04-15T16:00:00+00:00,1.3984,1.4427,1.3634,1.414,6659967.0,9381332.8991,1.3697807225571947,1.3216360534081557,1.3190715181437902,1.2633159239422882,1.2032456590345062,1.1500166131183407,63.75349287591964,0.07390348570282061,25.67810858005694,10.790794538921643,26.38045328957184
1776355200000,2026-04-16T16:00:00+00:00,1.414,1.4407,1.3687,1.4105,7867218.0,11108515.5781,1.378829450877818,1.3300992864169028,1.3273831983125364,1.269087848493571,1.2073497053902584,1.1526084876146758,63.190571539596064,0.07376752243833343,23.88790552374035,10.038491724115994,27.41198811164666
1776441600000,2026-04-17T16:00:00+00:00,1.4105,1.4306,1.3682,1.3757,5938825.0,8335913.6894,1.378134017349414,1.334442211520055,1.3317756348295784,1.2732687171800978,1.2106833745904515,1.154828303658311,57.73226174184031,0.07295555654988105,22.428499105471907,9.474154132022466,28.3544071434595
1776528000000,2026-04-18T16:00:00+00:00,1.3757,1.3875,1.317,1.3641,10889298.0,14672907.1748,1.375015346827322,1.3372667628038593,1.334714213481435,1.2768307282710745,1.2137213275688583,1.1569106090945467,55.99595681933554,0.07278015965346096,20.87665429102894,13.843547575520908,27.77598706119912
1776614400000,2026-04-19T16:00:00+00:00,1.3641,1.3667,1.3205,1.3511,6584284.0,8871610.8186,1.3697008253101393,1.3385842139653963,1.3362038304376682,1.2797432487310323,1.21644169731997,1.1588428418398746,54.034631368089876,0.0708815768210709,19.9047097851342,13.199040087848335,27.2388826991002
1776700800000,2026-04-20T16:00:00+00:00,1.3511,1.3978,1.3431,1.3755,7284166.0,9980133.7005,1.3709895307967748,1.342100003111549,1.339776209488789,1.2834984154474625,1.2195913666799705,1.1609986344583834,57.07374639861127,0.06972574990528012,21.9752836072658,12.459420431258977,27.267142091762885
1776787200000,2026-04-21T16:00:00+00:00,1.3755,1.4309,1.3499,1.4218,7016660.0,9768047.9103,1.3822807461752693,1.3496904790056874,1.347232917717081,1.2889220069985423,1.2235954980328423,1.163593672921484,62.183226492973965,0.0705310534834744,23.52475513408764,11.437364992972554,27.788976081254155
1776873600000,2026-04-22T16:00:00+00:00,1.4218,1.4229,1.3698,1.4096,5534612.0,7721438.3485,1.3883516914696539,1.3553961476718124,1.3529026524700736,1.2936544773123249,1.2272787554975384,1.166041497071519,60.15150694303314,0.0692859782346548,22.23696158887561,10.811260078033753,28.27353621435319
1776960000000,2026-04-23T16:00:00+00:00,1.4096,1.4266,1.3772,1.4261,4473031.0,6286265.8688,1.3967402044763975,1.3621298478935446,1.359556956790976,1.2988484193785081,1.2312158098441217,1.1686291438668273,61.9616821293063,0.06786555121789375,21.470208280925533,10.249144207262683,28.780860897018034
1777046400000,2026-04-24T16:00:00+00:00,1.4261,1.4318,1.3976,1.401,3214200.0,4538460.3318,1.3976868257038646,1.3658317671417786,1.3633245061736146,1.302854363716606,1.2345778730155252,1.1709412916890478,57.669948776627514,0.0654608689880442,21.236392342465734,9.866668454619415,29.33615655032486
1777132800000,2026-04-25T16:00:00+00:00,1.401,1.4129,1.381,1.3897,4574169.0,6386084.8127,1.39591197554745,1.368104932175895,1.3657222783396497,1.3062600749434057,1.2376495983023466,1.173117995254331,55.79623257091563,0.06306366406032676,20.46909412789978,11.390359175216082,29.276159972352495
1777219200000,2026-04-26T16:00:00+00:00,1.3897,1.4127,1.3447,1.347,6444236.0,8869088.3182,1.3850426476480167,1.3660949386353336,1.364020253036045,1.307857719063272,1.239814952791409,1.1748481644557804,49.28049712731885,0.06341625948458915,18.9013366609102,14.60658659441741,28.100514117932256
1777305600000,2026-04-27T16:00:00+00:00,1.347,1.3668,1.326,1.3322,5372383.0,7250740.1744,1.3732998370595686,1.3628668492414922,1.361127502760041,1.3088123183156928,1.2416443596668267,1.176413854361693,47.2221307930863,0.06180081237854706,18.010023209002945,16.079118401401075,26.4979260456862
1777392000000,2026-04-28T16:00:00+00:00,1.3322,1.3743,1.312,1.3187,4942223.0,6653418.1569,1.36116653993522,1.3586604826470643,1.3572704570545826,1.3092000705386069,1.24317021393085,1.177829636905358,45.360958621137634,0.06183646863722227,16.713949790738237,16.539169302442357,24.642760349435935
1777478400000,2026-04-29T16:00:00+00:00,1.3187,1.3417,1.291,1.3112,4673013.0,6162219.7666,1.35006286439406,1.354140436680677,1.353082233685984,1.309278499144936,1.2445173384074668,1.179156705194857,44.31596565781048,0.061041006591706394,15.722347936619634,18.015301246712824,23.368021959147914
1777564800000,2026-04-30T16:00:00+00:00,1.3112,1.3192,1.283,1.2939,5732925.0,7458802.166,1.3375822278620468,1.3484032522348983,1.3477020306236218,1.3086754207470954,1.2454952128944476,1.1802984295212764,41.9171733170581,0.05926664897801308,15.036405667810582,18.19348637325344,22.37750075741535
1777651200000,2026-05-01T16:00:00+00:00,1.2939,1.2989,1.275,1.2864,5326365.0,6855448.8212,1.3262083994482587,1.3424981805934795,1.342129118748747,1.3078018748354447,1.2463052086787159,1.1813541665409653,40.883971046222406,0.05674045976529786,14.584007279798145,18.653193202245056,21.653598275877318
1777737600000,2026-05-02T16:00:00+00:00,1.2864,1.3032,1.266,1.2727,3380356.0,4331235.9612,1.3143176440153121,1.335850734822672,1.335817380680679,1.3064253307242508,1.246827877813791,1.1822630803067269,38.9932527965357,0.05534471263920515,13.883817705689056,18.91918997959636,21.20336533806981
1777824000000,2026-05-03T16:00:00+00:00,1.2727,1.3109,1.245,1.2679,9718467.0,12383780.2024,1.3040026120119095,1.3293792362681318,1.3296430733460718,1.3049145334409469,1.2472451475600526,1.1831151889603913,38.32451515840735,0.05609866173640477,12.718850283644526,20.005573649691367,21.279333979672593
1777910400000,2026-05-04T16:00:00+00:00,1.2679,1.2938,1.2556,1.2721,7547811.0,9623362.7093,1.2969131426759297,1.3239240709092621,1.3244118848600652,1.3036276889922822,1.247737322855893,1.1840006099657607,39.305380148824845,0.054820185898090144,12.085793483130482,19.0098339275714,21.34987628973232
1777996800000,2026-05-05T16:00:00+00:00,1.2721,1.5177,1.2613,1.5082,15119930.0,21184548.4362,1.3438657776368341,1.3414741593940942,1.341119895327332,1.3116501325612122,1.2528949996310237,1.187226474543216,69.07725136505573,0.06921874404822656,31.992872964257156,13.98010484597902,22.623542849579103
1778083200000,2026-05-06T16:00:00+00:00,1.5082,1.5464,1.4703,1.4772,8052117.0,12113190.3726,1.3734956048286489,1.35440042992799,1.353490813933938,1.3181422842254784,1.257336682806647,1.190111783254229,64.59684280416496,0.0697102623304961,32.43894621584985,12.889994823629733,24.088065889348453
